Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
BehaviorSpace results (NetLogo 6.3.0);;;;;;;;;;;;;;;;;;;;
TP.nlogo;;;;;;;;;;;;;;;;;;;;
experiment2H4;;;;;;;;;;;;;;;;;;;;
10/22/2023 22:20:33:786 +0100;;;;;;;;;;;;;;;;;;;;
min-pxcor;max-pxcor;min-pycor;max-pycor;;;;;;;;;;;;;;;;;
0;32;0;32;;;;;;;;;;;;;;;;;
[run number];energia_castanha;Numero_Hipopotamos;Numero_Catos;Modelo;descanso_duracao;energia_animais;Energia_perdida_combate;MostraEnergia;Numero_Oasis;Celula_Azul;energia_vermelho;Grande_Porte;Pequeno_Porte;Numero_Leoes;Numero_Hienas;[step];count hienas;tickhienas;count leoes;tickleoes
1;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;433;0;433;0;433
6;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;970;0;970;0;970
8;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;784;0;784;0;784
12;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
11;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;685;0;685;0;685
5;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;910;0;910;0;910
13;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
10;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;830;0;830;0;830
15;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
16;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;725;0;725;0;725
14;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;575;0;575;0;575
4;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;28;0
17;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
20;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;635;0;635;0;635
19;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;2;0
7;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;625;0;625;0;625
3;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;580;0;580;0;580
22;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;865;0;865;0;865
23;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
27;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;525;0;525;0;525
2;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;690;0;690;0;690
18;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
21;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
24;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;690;0;690;0;690
28;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;560;0;560;0;560
30;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;525;0;525;0;525
31;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;580;0;580;0;580
32;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;580;0;580;0;580
25;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
26;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;885;0;885;0;885
34;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;575;0;575;0;575
9;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;960;0;960;0;960
35;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;680;0;680;0;680
36;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;690;0;690;0;690
40;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;765;0;765;0;765
39;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;630;0;630;0;630
41;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;650;0;650;0;650
38;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;700;0;700;0;700
47;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;825;0;825;0;825
48;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;665;0;665;0;665
37;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;675;0;675;0;675
50;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;595;0;595;0;595
43;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;710;0;710;0;710
51;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;645;0;645;0;645
49;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;645;0;645;0;645
46;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
42;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;2;0
29;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;995;0;995;0;995
45;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;6;0
52;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
54;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;655;0;655;0;655
56;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;630;0;630;0;630
61;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;597;0;597;0;597
58;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;575;0;575;0;575
55;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;650;0;650;0;650
33;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;2;0
53;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;900;0;900;0;900
63;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;530;0;530;0;530
59;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
57;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
64;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
44;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;980;0;980;0;980
62;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;970;0;970;0;970
70;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;625;0;625;0;625
60;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;575;0;575;0;575
69;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
66;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;680;0;680;0;680
73;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;665;0;665;0;665
67;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;575;0;575;0;575
68;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;565;0;565;0;565
76;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;655;0;655;0;655
75;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;825;0;825;0;825
65;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;23;0
72;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;560;0;560;0;560
80;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;700;0;700;0;700
71;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;660;0;660;0;660
74;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;550;0;550;0;550
78;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;740;0;740;0;740
79;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
85;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;606;0;606;0;606
83;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;875;0;875;0;875
86;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;625;0;625;0;625
84;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;910;0;910;0;910
87;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
77;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;2;0
90;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
92;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;600;0;600;0;600
96;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;520;0;520;0;520
81;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;850;0;850;0;850
95;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;695;0;695;0;695
82;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
91;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;550;0;550;0;550
88;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;655;0;655;0;655
89;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
93;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
98;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;850;0;850;0;850
99;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
94;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;870;0;870;0;870
97;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;1000;0;1000;1;0
100;25;3;15;Modelo_Base;5;100;0.5;true;3;5;25;10;10;50;0;575;0;575;0;575
;;;;;;;;;;;;;;;;;0;781;0,87;491
