Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
BehaviorSpace results (NetLogo 6.3.0);;;;;;;;;;;;;;;;;;;;
TP.nlogo;;;;;;;;;;;;;;;;;;;;
experiment2M3;;;;;;;;;;;;;;;;;;;;
10/22/2023 22:49:13:777 +0100;;;;;;;;;;;;;;;;;;;;
min-pxcor;max-pxcor;min-pycor;max-pycor;;;;;;;;;;;;;;;;;
0;32;0;32;;;;;;;;;;;;;;;;;
[run number];energia_castanha;Numero_Hipopotamos;Numero_Catos;Modelo;descanso_duracao;energia_animais;Energia_perdida_combate;MostraEnergia;Numero_Oasis;Celula_Azul;energia_vermelho;Grande_Porte;Pequeno_Porte;Numero_Leoes;Numero_Hienas;[step];count hienas;tickhienas;count leoes;tickleoes
7;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;0;1000
9;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
5;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
2;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
3;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
1;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
4;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;6;0
10;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
6;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
12;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
8;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
11;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
13;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;2;0
16;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
15;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;3;0
14;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
17;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
23;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
18;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
20;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
22;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
24;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
19;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;16;0;0;1000
29;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;2;0
26;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
31;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
27;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
21;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
28;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;15;0;0;1000
30;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;0;1000
25;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;0;1000
32;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;0;1000
35;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
34;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
36;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
39;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
40;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
43;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;2;0
38;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
41;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
45;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
37;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
33;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
42;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
44;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
52;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
47;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;14;0;0;1000
48;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
50;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
51;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
46;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
53;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
49;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
56;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;1;0
58;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
55;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
54;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;12;0;0;1000
59;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
62;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;0;1000
57;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;1;0
67;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
63;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
64;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
66;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;6;0
61;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
65;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
69;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;1;0
70;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
60;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;14;0;0;1000
71;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
73;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;1;0
74;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;4;0
76;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
72;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
68;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
77;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
81;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
75;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
80;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
78;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;1;0
83;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
79;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
82;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
84;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
93;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;4;0
85;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
91;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
86;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;4;0
88;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
90;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
89;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
87;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;2;0
92;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
94;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
97;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;3;0
95;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;3;0
96;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
99;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
100;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
98;25;2;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;15;0;0;1000
;;;;;;;;;;;;;;;;;5,38;70;0,64;700
