Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
BehaviorSpace results (NetLogo 6.3.0);;;;;;;;;;;;;;;;;;;;
TP.nlogo;;;;;;;;;;;;;;;;;;;;
experiment3M3;;;;;;;;;;;;;;;;;;;;
10/22/2023 22:50:30:839 +0100;;;;;;;;;;;;;;;;;;;;
min-pxcor;max-pxcor;min-pycor;max-pycor;;;;;;;;;;;;;;;;;
0;32;0;32;;;;;;;;;;;;;;;;;
[run number];energia_castanha;Numero_Hipopotamos;Numero_Catos;Modelo;descanso_duracao;energia_animais;Energia_perdida_combate;MostraEnergia;Numero_Oasis;Celula_Azul;energia_vermelho;Grande_Porte;Pequeno_Porte;Numero_Leoes;Numero_Hienas;[step];count hienas;tickhienas;count leoes;tickleoes
1;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;275;0;275;0;275
5;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;2;0
11;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
10;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
8;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;13;0;0;1000
6;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
4;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
13;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
12;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
15;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
14;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
17;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
16;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;4;0
18;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
20;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;6;0
19;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
23;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
21;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
22;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
7;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
3;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;0;1000
24;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
9;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
25;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
26;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;5;0
27;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
29;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
31;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
28;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
34;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;3;0
40;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;0;1000
36;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
39;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
38;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
43;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
30;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
2;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;12;0;0;1000
37;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
42;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;12;0;0;1000
41;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
44;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;2;0
47;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
46;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
45;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
32;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
50;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
54;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
56;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;2;0
51;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
55;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
52;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
59;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;0;1000
33;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;2;0
35;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;1;0
48;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
58;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
64;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
60;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
62;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
53;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;15;0;0;1000
61;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;12;0;0;1000
63;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
69;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
68;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
71;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;1;0
70;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
72;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
75;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;7;0;0;1000
73;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;12;0;0;1000
74;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
49;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
77;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;6;0
78;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
67;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
76;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
57;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;11;0;0;1000
81;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;0;1000
79;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;0;1000
80;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;8;0;0;1000
85;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
84;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
82;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
89;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;5;0;0;1000
91;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
87;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
92;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;4;0;1;0
86;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
90;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
93;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;9;0;0;1000
95;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;0;1000
96;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;0;1000
66;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;1;0;1;0
94;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
97;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;0;1000;4;0
65;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;10;0;0;1000
88;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;0;1000
83;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;2;0;1;0
100;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;3;0;0;1000
99;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;6;0;0;1000
98;25;3;7;Modelo_Melhorado;5;100;0.05;true;2;3;25;5;10;60;60;1000;18;0;0;1000
;;;;;;;;;;;;;;;;;5,7;62,75;0,53;742,75
