Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
BehaviorSpace results (NetLogo 6.3.0);;;;;;;;;;;;;;;;;;;;
TP.nlogo;;;;;;;;;;;;;;;;;;;;
experiment5;;;;;;;;;;;;;;;;;;;;
10/22/2023 19:43:32:081 +0100;;;;;;;;;;;;;;;;;;;;
min-pxcor;max-pxcor;min-pycor;max-pycor;;;;;;;;;;;;;;;;;
0;32;0;32;;;;;;;;;;;;;;;;;
[run number];energia_castanha;Numero_Hipopotamos;Numero_Catos;Modelo;descanso_duracao;energia_animais;Energia_perdida_combate;MostraEnergia;Numero_Oasis;Celula_Azul;energia_vermelho;Grande_Porte;Pequeno_Porte;Numero_Leoes;Numero_Hienas;[step];count hienas;tickhienas;count leoes;tickleoes
1;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;18;0;0;1000
6;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;2;0;0;1000
10;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;11;0;0;1000
7;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;22;0;0;1000
11;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;3;0;0;1000
12;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;5;0;0;1000
4;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;14;0;0;1000
5;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;9;0;0;1000
13;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;17;0;0;1000
14;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;19;0;0;1000
16;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
19;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;1;0;0;1000
18;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;18;0;0;1000
21;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;16;0;0;1000
15;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;22;0;0;1000
17;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;18;0;0;1000
2;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;3;0;0;1000
8;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;7;0;0;1000
23;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;6;0;0;1000
20;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;23;0;0;1000
22;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;9;0;0;1000
26;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
25;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;17;0;0;1000
9;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
24;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;9;0;0;1000
3;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
31;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;11;0;0;1000
33;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;11;0;0;1000
34;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;22;0;0;1000
35;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;13;0;0;1000
27;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;9;0;0;1000
28;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;19;0;0;1000
39;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;2;0;0;1000
32;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;12;0;0;1000
37;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;16;0;0;1000
40;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;19;0;0;1000
41;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;18;0;0;1000
42;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;19;0;0;1000
45;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;14;0;0;1000
49;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;6;0;0;1000
30;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;12;0;0;1000
48;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;19;0;0;1000
29;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
50;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;7;0;0;1000
46;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
44;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
47;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;9;0;0;1000
43;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;27;0;0;1000
51;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;6;0;0;1000
52;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;13;0;0;1000
36;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
38;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;18;0;0;1000
54;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;16;0;0;1000
56;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;14;0;0;1000
60;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;2;0;0;1000
62;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
61;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;22;0;0;1000
57;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
59;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;14;0;0;1000
58;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
65;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;16;0;0;1000
66;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;7;0;0;1000
69;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;8;0;0;1000
53;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;13;0;0;1000
67;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;5;0;0;1000
55;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;5;0;0;1000
63;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;2;0;0;1000
68;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;23;0;0;1000
74;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;4;0;0;1000
75;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;17;0;0;1000
70;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;22;0;0;1000
64;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
73;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;17;0;0;1000
71;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
72;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;19;0;0;1000
80;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
82;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
77;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
81;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;11;0;0;1000
76;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
85;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;21;0;0;1000
78;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
83;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
88;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;17;0;0;1000
86;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;16;0;0;1000
91;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
79;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;19;0;0;1000
89;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;26;0;0;1000
87;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
96;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;13;0;0;1000
93;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;23;0;0;1000
90;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;14;0;0;1000
84;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
92;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;10;0;0;1000
98;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;15;0;0;1000
100;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;17;0;0;1000
95;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;23;0;0;1000
97;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;8;0;1;0
94;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;20;0;0;1000
99;15;2;5;Modelo_Melhorado;5;250;0.5;true;2;5;7;5;16;50;75;1000;10;0;0;1000
;;;;;;;;;;;;;;;;;14,67;0;0,01;990
